asset_id,source_path,normalized_path,sha256,duplicate_of,file_name,extension,file_size_bytes,width,height,part_number,part_number_source,recognition_confidence,product_description,category,image_quality,visible_flaws,suggested_edit_prompt,cat_fitment_status,cat_fitment_summary,cat_fitment_sources,selected_for_site,web_asset_path
bf36d657956c,original assets/网站产品照片/1产品图汇总/500-8527 排气门 图片/微信图片_20251020173141.jpg,original assets/网站产品照片/1产品图汇总/500-8527 排气门 图片/微信图片_20251020173141.jpg,bd826abac8bfe78ac40a976b0431e837faf4a4b8c8bc0660d65adb77888144dc,,微信图片_20251020173141.jpg,.jpg,5122107,3072,4096,500-8527,filename,high,Diesel engine component or related replacement part.,Engine Parts,high,social app source name,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
34ddc0019124,original assets/网站产品照片/1产品图汇总/541-1441.jpg,original assets/网站产品照片/1产品图汇总/541-1441.jpg,ba86296c26c2b82c2d55f231690fced89f7b90fa2d171d169743ad4247b75d07,,541-1441.jpg,.jpg,131786,1213,1086,541-1441,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/541-1441/541-1441.jpg
5a167f6c1bf6,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_173628.png,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_173628.png,a61e8f30b9a659a7905b75156d6b102d8cca6954aa55c9766cb2516c0c26f13d,,IMG_20250711_173628.png,.png,1881383,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
ac57eee97dda,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174347.png,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174347.png,f56e0392a03ed053b26b9acfc083b6f775ca0330db53b0774c57bdf3c419d178,,IMG_20250711_174347.png,.png,8493300,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
f96ea22611c1,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174525.png,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174525.png,2bd10fb6804a818c4bed2f67024762f7196a747a25b8fdad3234f20f1fb893b0,,IMG_20250711_174525.png,.png,3042560,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
f5f79b32b50f,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174640.png,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_174640.png,b993c026b8ac830806476de7b8ef02870ec73f1363d6a45eb8db25bb1022fe1c,,IMG_20250711_174640.png,.png,2586841,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
aa62e0469b4f,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_175113.png,original assets/网站产品照片/1产品图汇总/5577633喷油器/IMG_20250711_175113.png,5b22f788ee47f81c8193fe67a9eeaac24cecae0a1acbf95b62a35cce843f370c,,IMG_20250711_175113.png,.png,6567115,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
8a648047aaeb,original assets/网站产品照片/1产品图汇总/567-5160 空压机/Videoshot_20260211_173320.png,original assets/网站产品照片/1产品图汇总/567-5160 空压机/Videoshot_20260211_173320.png,97005aa1f17eaf8c007a1fd2af6d2f1f8f76dfbc3c0e5cbed17ea6c2526d6342,,Videoshot_20260211_173320.png,.png,4913960,3072,3072,567-5160,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/567-5160/567-5160.jpg
9438481c1190,original assets/网站产品照片/1产品图汇总/567-5160 空压机/Videoshot_20260211_173337.png,original assets/网站产品照片/1产品图汇总/567-5160 空压机/Videoshot_20260211_173337.png,1cb71c0915044f6ad1b68c348f3163f241b785db80ec5a9cbad762b2c2530d54,,Videoshot_20260211_173337.png,.png,3796689,3072,3072,567-5160,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,video frame capture,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
f2df44d63785,original assets/网站产品照片/1产品图汇总/589-7674.png,original assets/网站产品照片/1产品图汇总/589-7674.png,2a36b33d6a58f32f6f5663a815bf5213f13ba3cc59acdad0d10f3a9081b35626,,589-7674.png,.png,8966670,4512,4512,589-7674,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/589-7674/589-7674.jpg
5a708afb5b90,original assets/网站产品照片/1产品图汇总/592-5156 电脑版-1.png,original assets/网站产品照片/1产品图汇总/592-5156 电脑版-1.png,2635220271e0cb013a092c711e8d0c5ced789ab343ed147c9b10f4b39d2f52f4,,592-5156 电脑版-1.png,.png,741361,916,916,592-5156,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,True,assets/products/592-5156/592-5156.jpg
205ba11ef378,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_171749.png,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_171749.png,4095f21773a480f49aff5c036cc4e9b1518e054eb688b8e01d46d93800ea6fab,,IMG_20250711_171749.png,.png,2569032,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
dcbda51abcec,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_172546.png,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_172546.png,69386c40f942f92a1dae418fa90f775831267e47573e7eb3f24e34f7a54baae8,,IMG_20250711_172546.png,.png,3371690,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
668692172375,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_172608.png,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_172608.png,6406892cf6772b059ba1bcd28bb16c68a97d4dbfb433001a373a72f164e4a197,,IMG_20250711_172608.png,.png,2533020,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
bf68dd31d690,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_173044.png,original assets/网站产品照片/1产品图汇总/6027619火花塞/IMG_20250711_173044.png,4d8351a51072e65a2fdb336aacbf90860bf43595d853705d605414f170deffdd,,IMG_20250711_173044.png,.png,5005989,3072,3072,,none,unreadable,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
